video_id,title,publish_date,video_length_seconds,privacy_status,wiedergabezeit_minuten,durchschnittliche_wiedergabedauer,durchschnittliche_wiedergabedauer_prozent,gewonnene_abonnenten,verlorene_abonnenten,aufrufe,likes,dislikes,geteilte_inhalte,kommentare,audience_female_age18-24,audience_male_age18-24,audience_female_age25-34,audience_male_age25-34,audience_female_age35-44,audience_male_age35-44,audience_female_age45-54,audience_male_age45-54,audience_female_age55-64,audience_male_age55-64,audience_female_age65-,audience_male_age65-,audience_female_age13-17,audience_male_age13-17,Neue Zuschauer,Klicks auf Abspannelement,Klicks auf Infokartenteaser,Klicks auf Infokarte,Mag ich und Mag ich nicht im Vergleich (%),Mag ich nicht-Bewertungen,Im Feed angezeigt,Geschätzter Umsatz (EUR),Impressionen,Klickrate der Impressionen (%),Thema,Bewertung_Titel,Gestaltung_Thumbnail
Yt2gi8NUAIY,LIVE: Pressekonferenz FDP zur Gremiensitzung mit Marie-Agnes Strack-Zimmermann und Bijan Djin-Sarai,2024-04-22T09:56:17Z,850,public,44319,214,25.27,9,0,12382,72,356,29,0,0.2,1.1,0.8,3.8,1.7,7.5,2.1,9.6,7.5,17.5,19.0,29.2,,,1549,0,0,0,1682,356,0,,341633,261,,,
TIZS-5ZoEaY,Terroranschlag in Jerusalem: Auto fährt in Menschengruppe | #ntv #israel #jerusalem #palestine,2024-04-22T09:53:56Z,45,public,4079,25,57.11999999999999,6,1,9524,67,21,17,0,0.3,2.7,1.0,12.0,1.9,19.3,2.9,17.5,4.6,18.0,5.7,14.2,,,622,0,0,0,7614,21,17062,,9535,459,,,
y8e7ojesubM,LIVE: Statement Bundekanzler Olaf Scholz bei der Hannover Messe,2024-04-22T09:17:06Z,155,public,769,60,39.04,0,0,763,3,12,2,0,,,,12.8,,20.5,,13.2,,16.9,16.4,20.1,,,154,0,0,0,20,12,0,,14195,394,,,
17k9XHJWaJQ,China: Heftige Überflutungen bedrohen 127 Millionen Menschen in Guangdong | #ntv #shorts #china,2024-04-22T09:11:50Z,59,public,519,36,62.67,0,0,843,26,1,5,3,,,,,4.0,9.1,2.9,6.1,11.2,11.0,23.3,32.4,,,11,0,0,0,963,1,1232,,4690,288,,,
Z0Cer13gXIU,LIVE: Pressekonferenz zur Quadriga-Militärübung,2024-04-22T08:51:32Z,1113,public,6596,202,18.16,1,2,1958,46,16,35,0,,,,,1.3,11.7,,12.4,5.9,19.2,15.3,34.2,,,108,0,0,0,7419,16,0,,30671,267,,,
SN-9F5TM0DY,USA einsame Spitze: Militärausgaben höher als zum Ende des Kalten Kriegs | ntv,2024-04-22T08:48:36Z,101,public,5410,56,55.99000000000001,3,0,5740,75,14,18,30,,4.0,0.8,8.8,1.0,16.3,0.8,18.4,1.3,20.4,4.5,23.8,,,536,26,0,0,8427,14,0,,48953,65,,,
wPk5MVBZ3lg,Kastrationen bald Pflicht? - So schnell können aus zwei Katzen 12.000 werden | ntv,2024-04-22T08:44:52Z,124,public,663,60,48.98,1,0,656,15,3,6,10,,,,,,21.8,,,10.9,9.2,20.2,37.8,,,95,0,0,0,8333,3,0,,13952,281,,,
ydIRTwKFbPI,"""Lassen Angriffe von FDP auf Leistungsträger nicht zu"" - SPD-Chef Lars Klingbeil im Frühstart | ntv",2024-04-22T08:37:03Z,499,public,19452,153,30.78,4,0,7598,65,77,19,122,0.3,2.5,0.9,7.4,1.5,9.2,2.2,9.4,7.1,17.8,14.4,27.1,,,689,20,0,0,4577,77,0,,194719,219,,,
uziPaYHbEGY,"""Die Rechnung geht nicht auf"" - Lars Klingbeil (SPD) im #ntv Frühstart",2024-04-22T08:34:04Z,53,public,4588,31,58.72999999999999,2,0,8844,73,37,6,0,,2.1,0.3,6.7,0.5,9.6,0.9,11.9,4.9,24.4,10.7,28.3,,,796,0,0,0,6636,37,16891,,37194,484,,,
aj2jkFWThmI,Chaos im Straßenverkehr: Wintereinbruch hält Einsatzkräfte weiter auf Trab | ntv,2024-04-21T16:50:09Z,121,public,33316,34,28.550000000000004,13,0,57871,153,19,129,49,0.2,0.8,0.9,3.2,2.7,7.0,4.5,9.9,10.1,19.2,15.8,25.6,,,7637,70,0,0,8895,19,0,,654623,131,,,
9wg_WhNcNiA,Rekord-Fallschirmsprung aus Stratosphäre - Russen landen mit Erfrierungen im Gesicht   | ntv,2024-04-20T08:51:04Z,140,public,10291,55,39.39,3,0,11197,94,13,35,28,,1.1,0.5,4.9,1.5,10.4,2.9,13.0,5.9,22.0,9.7,28.2,,,711,85,0,0,8785,13,0,,67325,53,,,
KBK78KQwDmI,"""Raumfahrt ist so etwas wie die Champions League in der Technologie"" | ntv",2024-04-19T15:35:16Z,226,public,668,52,23.25,0,2,763,8,2,9,4,,,,,,15.4,,,,27.7,5.1,51.8,,,114,0,0,0,80,2,0,,15939,146,,,
utqQZ4D3KZs,"""Die Ukraine braucht Hilfe von uns allen"" -  Britischer Handelsminister Greg Hands  | ntv",2024-04-19T15:11:58Z,284,public,2213,102,36.06,1,0,1297,27,15,10,18,,,,,,9.0,,8.7,6.1,15.8,15.8,44.5,,,127,0,0,0,6429,15,0,,28829,258,,,
PvycSaPMcZI,LIVE: Pressekonferenz Annalena Baerbock beim G7-Außenministertreffen,2024-04-19T12:17:40Z,919,public,8135,138,15.07,0,1,3524,40,93,32,0,,,0.9,3.2,1.3,8.5,2.9,11.4,8.9,19.8,15.2,27.7,,,423,0,0,0,3008,93,0,,49715,31,,,
q-Zcj2QnfOQ,Promis zerreißen Musik-Clip: Laura Müllers veröffentlicht erste Single #ntv #shorts #michaelwendler,2024-04-19T11:42:04Z,47,public,2944,40,87.01,0,0,4320,33,45,22,0,,1.1,1.7,4.6,1.9,10.1,3.3,12.9,8.2,23.4,10.3,22.4,,,808,0,0,0,4231,45,4361,,14924,667,,,
wNAa7P86s_o,Ukraine: Zerstörung in Dnipro durch russische Raketenangriffe | #ntv #shorts #ukraine #russland,2024-04-19T11:38:23Z,60,public,6007,28,47.0,8,0,12781,114,50,16,0,,0.3,,1.6,0.7,5.8,1.2,10.5,4.6,23.5,11.8,40.0,,,214,0,0,0,6951,50,19062,,23595,343,,,
jWMMl2YB6XU,"""Wüsste nicht, ob ich in Deutschland bleiben könnte"" - CDU-Chef Merz zu Gründer-Perspektiven | ntv",2024-04-19T11:12:09Z,291,public,33922,151,51.93,10,2,13468,212,84,86,167,,1.8,0.8,5.7,0.9,8.3,2.0,10.4,7.7,20.4,16.0,26.1,,,734,0,0,0,7162,84,0,,136048,634,,,
NaaIFrhE3ik,"Augstein ""irrt"" durch Berlin: ""Geht der CDU um migrantische Kinder, nicht Biodeutsche | ntv",2024-04-19T10:46:00Z,214,public,1343,94,44.0,1,0,856,17,10,10,14,,,,11.1,,11.6,5.3,15.0,,20.3,14.5,22.2,,,30,6,0,0,6296,10,0,,16449,32,,,
g-XLF2XvE4s,"Spione in Deutschland: ""Russland führt hybriden Krieg in der EU"" - Rainer Munz aus Moskau",2024-04-19T10:39:49Z,21,public,19226,18,88.46,36,1,62098,819,571,137,0,0.0,0.4,0.3,1.7,0.7,4.2,1.7,9.1,6.3,22.6,17.2,35.6,,,1648,0,0,0,5892,571,99391,,48999,292,,,
r6rLnH-pUT4,Abschuss? Überschall-Bomber trudelt brennend zu Boden - Videos zeigen Tupolew in Russland  | ntv,2024-04-19T10:10:57Z,86,public,8202,51,60.42000000000001,5,2,9471,94,9,27,32,,2.3,0.5,7.1,1.1,12.6,1.8,13.9,3.2,21.1,5.9,30.7,,,1918,74,0,0,9126,9,0,,64675,81,,,
tLA-E0_ieKw,LIVE: Verleihung Freiheitspreis an Julia Nawalnaja beim Ludwig-Erhard-Gipfel,2024-04-19T10:00:47Z,1332,public,4818,280,21.05,1,0,1031,22,17,20,0,,,,,,12.4,,16.7,7.1,20.5,14.8,28.6,,,213,0,0,0,5641,17,0,,18571,368,,,
VtRP2ezoPqY,"""Neue Qualität"" im Iran-Israel-Konflikt? - NATO-General von Sandrart zu den Konsequenzen",2024-04-19T09:54:47Z,311,public,19451,154,49.72,2,1,7548,96,15,34,31,,2.0,0.9,10.2,1.4,17.3,1.5,15.5,3.3,19.6,5.2,23.1,,,746,48,0,0,8649,15,0,,119323,446,,,
LxxuJgMHL2A,Russischer Überschall-Bomber stürzt brennend ab | #ntv #shorts #russland #ukraine #jet,2024-04-19T09:18:52Z,59,public,23820,35,59.41,17,1,40776,544,112,68,72,0.0,1.6,0.3,5.2,0.9,10.0,1.4,13.9,4.1,23.8,8.5,30.2,,,961,0,0,0,8293,112,65739,,45666,461,,,
Rcctu8j-Dpw,"""Niemals hinnehmen"" - Scholz zu russischer Spionage - Auch in Polen Agent festgenommen  | ntv",2024-04-19T06:49:48Z,81,public,40967,44,55.50999999999999,19,0,54667,325,256,82,320,0.8,7.7,1.7,18.1,2.0,17.8,2.4,12.9,3.6,13.2,5.3,14.4,,0.1,9414,169,0,0,5594,256,0,,1735271,191,,,
vqvhSsP6shs,Anschläge auf Waffenlieferungen geplant? - Deutsch-Russen in Untersuchungshaft | ntv,2024-04-19T06:20:32Z,126,public,6026,69,55.1,4,0,5208,72,30,38,39,0.9,6.7,1.1,11.4,2.0,10.8,1.9,13.4,2.0,16.3,8.1,25.5,,,510,20,0,0,7059,30,0,,117600,322,,,
IW4z9vHoWmQ,"Iran spricht von ""absoluter Ruhe"" - Video soll Israels Angriff auf Isfahan zeigen | ntv",2024-04-19T06:07:20Z,99,public,10539,61,62.39,16,1,10237,82,27,27,50,0.3,4.1,1.2,15.2,1.9,17.4,2.5,13.9,4.0,16.8,5.7,17.3,,,1497,32,0,0,7523,27,0,,78900,693,,,
IW4z9vHoWmQ,"Iran spricht von ""absoluter Ruhe"" - Video soll Israels Angriff auf Isfahan zeigen | ntv",2024-04-19T06:07:20Z,99,public,10539,61,62.39,16,1,10237,82,27,27,50,0.3,4.1,1.2,15.2,1.9,17.4,2.5,13.9,4.0,16.8,5.7,17.3,,,1497,32,0,0,7523,27,0,,78900,693,,,
IW4z9vHoWmQ,"Iran spricht von ""absoluter Ruhe"" - Video soll Israels Angriff auf Isfahan zeigen | ntv",2024-04-19T06:07:20Z,99,public,10539,61,62.39,16,1,10237,82,27,27,50,0.3,4.1,1.2,15.2,1.9,17.4,2.5,13.9,4.0,16.8,5.7,17.3,,,1497,32,0,0,7523,27,0,,78900,693,,,
IW4z9vHoWmQ,"Iran spricht von ""absoluter Ruhe"" - Video soll Israels Angriff auf Isfahan zeigen | ntv",2024-04-19T06:07:20Z,99,public,10539,61,62.39,16,1,10237,82,27,27,50,0.3,4.1,1.2,15.2,1.9,17.4,2.5,13.9,4.0,16.8,5.7,17.3,,,1497,32,0,0,7523,27,0,,78900,693,,,
1PEm5VD1Y7E,"""Da scheint ja genügend Geld in der Kasse zu sein"" - Wissing zu Berlins 29-Euro-Ticket | ntv",2024-04-18T20:29:19Z,263,public,2730,85,32.33,3,1,1927,37,10,9,25,,,,5.4,1.3,10.5,3.8,11.4,9.2,17.6,17.9,22.9,,,214,0,0,0,7872,10,0,,104593,116,,,
5-hRuIIrRN8,"""Erwachsene können selber entscheiden, was sie konsumieren"" - Buschmann gegen Rauchverbot  | ntv",2024-04-18T12:06:32Z,361,public,16129,82,22.89,2,1,11711,129,86,35,98,0.3,3.8,1.3,12.0,2.2,16.1,3.7,14.0,6.8,14.9,10.8,14.1,,,1606,0,0,0,60,86,0,,478173,133,,,
JipkON_9eUQ,Spektakuläre Aufnahmen: Nordlichter tanzen über Island-Vulkan | #ntv #shorts #vulkan #northernlights,2024-04-18T10:15:51Z,58,public,715,25,44.43,2,0,1666,34,0,33,3,,,,6.3,0.0,9.7,,5.6,,22.3,22.8,33.2,,,265,0,0,0,100,0,3155,,8810,255,,,
Kt7GUwVqkfI,Indonesien: Vulkanausbruch könnte Tsunami auslösen | #ntv #shorts #indonesia #vulkan,2024-04-18T09:50:35Z,57,public,3071,29,52.44,5,0,6166,73,5,30,0,,3.2,0.4,5.9,1.5,9.5,2.8,10.6,7.9,18.8,15.0,24.4,,,771,0,0,0,9359,5,13868,,15542,266,,,
_JgW_0g4sqo,Wegen SA-Parole: Thüringens AfD-Chef Björn Höcke steht heute vor Gericht. Was droht ihm nun? #ntv,2024-04-18T09:15:36Z,42,public,3206,30,73.09,1,0,6268,78,87,11,74,0.0,0.7,,6.6,0.8,9.3,1.0,12.5,4.9,22.5,12.1,29.7,,,509,0,0,0,4727,87,11171,,17915,26,,,
AxZK0PWlynI,"""Frau Paus ist eher hinderlich"" - Jens Teutrine (FDP) zur geplanten Kindergrundsicherung #ntv",2024-04-18T09:12:59Z,50,public,1867,24,48.89,5,0,4584,53,17,4,0,0.4,1.5,0.5,7.4,1.3,10.1,1.5,11.1,6.4,24.1,11.0,24.8,,,548,0,0,0,7571,17,8140,,9809,377,,,
7oBUmqxluQ8,"""Kindergrundsicherung kann nur generalüberholt kommen"" - FDP-Politiker Teutrine  | ntv #Frühstart",2024-04-18T08:09:24Z,287,public,904,113,39.64,0,0,477,5,5,6,5,,,,,12.6,31.0,,,,31.0,11.5,13.8,,,88,0,0,0,50,5,0,,14711,142,,,
LjpYmJLi8u0,Grundversorgung wird teurer - wer wechselt kann sparen | ntv #Preisbarometer,2024-04-17T20:06:15Z,826,public,4224,184,22.3,0,0,1376,47,4,23,14,,,,5.0,,17.2,5.0,16.0,6.8,18.6,13.4,17.8,,,110,0,0,0,9216,4,0,,33619,231,,,
N3qXahNrIpw,Blitz-Reise nach Israel: Baerbock will Netanjahu von hartem Gegenschlag abbringen | ntv,2024-04-17T11:44:09Z,116,public,6070,64,55.31,10,0,5677,68,41,29,180,0.4,4.2,3.1,14.7,3.1,16.0,2.9,12.5,6.6,12.7,10.9,12.8,,,936,12,0,0,6239,41,0,,72939,542,,,
_U5JAc40CoU,China: Streit um besten Platz eskaliert - Luftballons gehen in Flammen auf | #ntv #shorts,2024-04-17T10:53:53Z,59,public,2012,28,48.44,2,1,4225,37,8,13,0,,2.8,0.5,7.1,1.4,11.5,1.2,14.0,3.6,24.1,6.5,27.4,,,148,0,0,0,8222,8,7977,,11156,345,,,
MLFUWucIH_0,Montana: Ausgebüxter Zirkuselefant macht Kleinstadt unsicher | #ntv #shorts #elefant,2024-04-17T10:08:25Z,53,public,550,25,47.98,2,0,1299,21,2,4,0,,,,9.2,3.2,16.7,2.4,8.7,5.3,24.5,7.3,22.6,,,146,0,0,0,913,2,2759,,6705,173,,,
mBxswD7lWgk,Polizei nimmt bei Großrazzia Luxus-Schleuser hoch | #ntv #shorts #razzia #polizei,2024-04-17T08:52:26Z,58,public,4072,26,44.86,4,0,9392,188,9,36,17,0.3,2.9,0.5,9.3,1.2,13.7,1.6,11.4,4.9,17.0,13.9,23.3,,,693,0,0,0,9543,9,14929,,22160,437,,,
KwQ0MrQRRQk,Dubai überflutet - Flugzeug rollt durch Wassermassen | #ntv #shorts #dubai #sturm,2024-04-17T08:10:52Z,59,public,42316,39,67.59,71,2,63670,565,60,1074,0,0.6,1.5,2.1,4.3,4.7,6.8,6.1,8.6,12.9,16.2,16.8,19.4,,,20139,0,0,0,904,60,113474,,130983,563,,,
feohZT0gsHA,Nahaufnahmen zeigen lodernde Feuer: Großbrand der Kopenhagener Börse | #ntv,2024-04-17T08:09:26Z,59,public,2724,23,39.17,2,0,7074,74,9,10,0,,4.4,,12.9,1.0,17.6,1.6,13.6,4.1,19.2,7.0,18.7,,,511,0,0,0,8916,9,11577,,15061,479,,,
5zr57ym8fv4,"Illegale Rodung und Vertreibung: Spur ""schmutziger Baumwolle"" führt bis zu H&M und Zara | ntv",2024-04-17T07:23:23Z,89,public,486,40,45.42,0,0,722,9,0,6,5,,,,,,17.8,,,,23.3,21.7,37.2,,,58,4,0,0,100,0,0,,20141,171,,,
juySpk89Qr0,Deutschland unter G7 abgeschlagen - IWF sieht Weltwirtschaft auf gutem Weg | ntv,2024-04-17T06:34:56Z,104,public,1971,56,54.31,1,0,2094,24,14,13,19,,2.3,,6.3,2.5,9.8,4.2,8.7,9.2,14.0,19.3,23.7,,,247,6,0,0,6316,14,0,,129738,96,,,
E9rPR9-7pFY,Tapfere Schneiderin schlägt Räuber mit Stock in die Flucht - Bremer Polizei fahndet nach Täter | ntv,2024-04-17T06:18:21Z,69,public,579,46,67.53,3,0,746,25,0,9,15,,,,,,,,,,36.6,14.6,48.8,,,91,0,0,0,100,0,0,,20605,231,,,
FqXa6Y041Ok,Was löste Feuer-Katastrophe aus? Geschockte Kopenhagener trauern um ausgebrannte Börse | ntv,2024-04-17T05:58:33Z,73,public,12365,48,66.36,6,2,15317,139,23,50,50,0.3,3.7,2.0,8.6,3.4,12.1,3.9,10.7,7.8,16.4,11.8,19.3,,,3777,0,0,0,858,23,0,,350840,259,,,
c-ANHlet4Zo,Von London bis nach Lagos: Frau reist mit klapprigem Auto allein durch Westafrika | ntv,2024-04-17T05:43:43Z,171,public,474,69,40.83,1,1,408,8,2,4,6,,,,,,,,,,,,,,,46,1,0,0,80,2,0,,12545,22,,,
lL-F7p4oBcY,"""Es gilt das Recht des Stärkeren"" - Reisner nennt mögliche Ziele für Gegenschlag Israels | ntv",2024-04-17T05:34:38Z,337,public,222832,186,55.27000000000001,59,4,71785,994,166,187,287,0.2,1.9,0.5,9.9,1.1,18.4,1.4,19.7,2.4,21.5,3.4,19.7,,,6373,172,0,0,8569,166,0,,758611,588,,,
KSor-vohOXs,"Grüne fallen auf Sechs-Jahres-Tief, AfD festgetackert | ntv #Trendbarometer",2024-04-16T16:52:11Z,683,public,59730,211,30.94,10,0,16958,171,83,35,145,,2.2,0.4,5.6,1.3,11.2,2.1,14.7,5.1,24.8,7.3,25.4,,,1702,16,0,0,6732,83,0,,161544,645,,,
swtWxSMHlHA,"Richterin: ""Sichere Waffe in eine tödliche verwandelt"" - ""Rust""-Waffenmeisterin verurteilt | #ntv",2024-04-16T16:01:41Z,53,public,3130,28,53.79999999999999,0,0,6588,79,6,3,5,1.3,6.0,2.3,13.4,2.7,13.0,3.1,13.5,4.4,17.5,6.1,16.1,0.3,0.3,1164,0,0,0,9294,6,14150,,15499,285,,,
_wjMh9SQfEs,Britische Laser-Waffe könnte Ukraines Abwehrkampf befeuern | #ntv #shorts #ukraine #laser,2024-04-16T14:44:30Z,60,public,17276,38,63.82,20,0,27071,392,110,89,0,,1.2,0.1,4.2,0.3,9.7,0.6,13.5,2.2,26.3,5.4,36.6,,,1077,0,0,0,7809,110,44695,,93084,669,,,
mVBMPsZZCls,Flipper-Meister staunen über echte Rarität - Automaten-Nachfrage steigt | ntv,2024-04-16T13:43:03Z,151,public,2737,60,40.06,1,0,2715,26,1,31,7,,,,5.9,1.0,18.9,3.1,24.2,3.0,33.6,,10.3,,,1124,6,0,0,963,1,0,,21888,191,,,
uyU-To7LDxQ,"Hamburger Dom: Besucher in ""Höllenblitz"" Geisterbahn gefangen | #ntv #shorts",2024-04-16T13:36:36Z,53,public,343,23,44.01,0,0,883,9,1,2,0,,,,,,62.5,,,13.8,23.8,,,,,164,0,0,0,90,1,2429,,7228,212,,,
NCTibc66q0E,Verheerendes Feuer in Kopenhagen - Turm der historischen Börse fällt | ntv #shorts,2024-04-16T12:34:50Z,20,public,1960,19,95.45,6,0,6162,78,10,14,7,0.7,7.2,0.9,10.2,1.8,10.5,2.3,9.6,6.4,17.0,10.4,21.8,,1.2,991,0,0,0,8864,10,11430,,13051,316,,,
iESGY1-pPoo,"LIVE: Pressekonferenz mit Annalena Baerbock und Außenminister von Jordanien, Ayman Safadi",2024-04-16T11:07:37Z,870,public,8084,148,17.04,3,0,3272,44,70,25,0,,,,2.6,0.9,8.6,3.2,11.2,8.8,19.6,16.9,28.2,,,314,0,0,0,386,70,0,,34229,438,,,
JtwH1TFwvF0,"Ein Jahr Atom-Ausstieg: Sorgen um Versorgung, Importe und CO²-Werte waren unbegründet | ntv",2024-04-16T10:10:00Z,92,public,13520,32,35.75,13,0,24666,114,146,67,114,0.4,1.4,0.6,3.3,1.5,8.2,2.5,9.5,5.9,19.9,13.0,33.7,,,2173,0,0,0,4385,146,0,,633271,94,,,
3pjQ0YaIRAM,"""Man darf nicht vergessen: Iran ist ein hohles Fass"" - Strack-Zimmermann im Frühstart  | ntv",2024-04-16T10:01:18Z,447,public,196352,169,37.9,68,8,69544,740,1235,194,1418,0.3,1.8,0.8,6.5,1.8,11.0,2.9,13.0,6.8,18.7,12.6,23.7,,,7800,84,0,0,3747,1235,0,,1561618,302,,,
bmw9n8LvaMQ,"Reisner zu Drohnen-Macht: ""In Russland wird jetzt in drei Schichten gearbeitet"" | ntv",2024-04-16T07:26:05Z,243,public,346654,137,56.56,87,7,151341,1726,250,209,310,0.1,1.4,0.3,6.9,0.6,15.6,0.9,19.0,1.6,24.1,2.7,26.6,,,12969,585,1,1,8735,250,0,,1555368,563,,,
uBjvFyNqUqM,Sydney unter Schock: Polizei stuft Messerangriff in Kirche als Terrorakt ein | ntv,2024-04-16T05:55:50Z,66,public,32160,45,68.25,35,4,42836,487,51,595,285,2.3,11.3,3.3,17.3,4.9,16.6,4.3,11.2,5.5,10.4,5.3,7.8,,,11130,208,0,0,9052,51,0,,486594,594,,,
mOLxcPoTen8,"""Über Tote wird hinweggestolpert"" - Mount Everest wird freigeräumt - Sherpas bergen Leichen | ntv",2024-04-16T05:48:56Z,94,public,5603,67,71.76,1,0,4985,36,5,22,9,0.9,2.0,4.4,12.2,3.1,14.9,1.9,12.4,5.1,18.7,8.5,15.9,,,1430,20,0,0,878,5,0,,38302,834,,,
pOulnWhHqsE,Russische Überschall-Rakete kracht in Ostukraine auf ein Feld | ntv #shorts,2024-04-16T05:35:04Z,47,public,40616,33,70.96,51,1,73074,689,139,86,56,0.1,2.5,0.3,6.2,0.7,10.4,1.1,13.9,2.8,24.5,6.0,31.0,0.0,0.5,5133,0,0,0,8321,139,118756,,60999,433,,,
F9NDItheiA4,Präventivschlag notwendig? - Reisner: Auch Israels Luftabwehr kann überwunden werden | ntv,2024-04-15T15:26:17Z,215,public,307027,134,62.35000000000001,87,3,137419,1486,212,352,397,0.1,2.2,0.5,9.4,1.0,17.7,1.3,18.7,2.1,22.4,2.9,21.6,,,13673,567,4,0,8751,212,0,,1535234,508,,,
Uy6RwJ2mic4,"""In Würde altern können"" - Halmich nimmt Raab aufs Korn - Comeback mit Boxkampf | ntv",2024-04-15T15:17:30Z,94,public,19201,27,29.350000000000005,1,0,41761,35,6,7,7,0.2,0.6,0.6,2.6,2.1,7.7,4.1,9.7,8.3,19.0,15.8,29.4,,,2714,36,0,0,8537,6,0,,35040,569,,,
8NHd3DsKVuU,Kaiserpinguine erstmals beim Sprung von 15 Meter hoher Eis-Klippe gefilmt | ntv,2024-04-15T13:53:20Z,57,public,4110,47,83.99,4,0,5151,152,10,200,6,1.0,4.2,1.8,9.7,2.8,11.2,1.9,8.6,7.0,15.8,12.3,23.6,,,1148,0,0,0,9383,10,13059,,23533,471,,,
yhdhj4szksQ,"""Ungeborenes Leben schützen"" - CSU-Frau Bär im Frühstart zur Abtreibungsdebatte  ntv #shorts",2024-04-15T12:47:09Z,51,public,2087,25,49.97,1,0,4915,41,18,8,15,0.4,5.0,1.5,12.2,1.3,13.9,2.5,13.4,4.6,17.9,8.3,18.9,,,706,0,0,0,6949,18,9926,,10638,167,,,
5UJL-72Yijw,"""China wird sich nicht von Deutschland belehren lassen"" - China-Experte zum Kanzler-Besuch | ntv",2024-04-15T11:21:52Z,319,public,304633,141,44.49,145,6,128775,1532,339,296,752,0.3,2.2,1.0,6.5,1.8,8.7,3.2,10.0,8.2,16.6,16.5,24.8,,,16291,375,0,0,8188,339,0,,3083052,211,,,
1H31M2haALE,Flächenbrand? - Kaim: Habe bei Iran-Angriff zwei Sieger gesehen | ntv,2024-04-15T11:15:07Z,272,public,49650,138,50.78,15,0,21569,166,57,42,86,0.3,2.4,1.1,8.6,1.7,13.1,2.7,14.3,5.2,17.7,9.7,23.1,,,2070,56,0,0,7444,57,0,,551447,21,,,
NHRfWr21iww,"Kleim: ""Drängen von Biden war nicht immer erfolgreich"" - Wie wirken USA auf Israel ein? | ntv",2024-04-15T08:31:18Z,212,public,2519,107,50.79,0,0,1404,19,5,10,3,,,,6.8,,14.9,,15.9,3.9,19.3,11.1,27.9,,,29,7,0,0,7917,5,0,,38316,282,,,
7ioSsdL9f8E,"""In Israels Kriegskabinett ist man geteilter Meinung"" - Blufarb zu Reaktion auf Iran-Angriff | ntv",2024-04-15T08:24:39Z,203,public,18453,110,54.56,14,2,9997,64,18,17,47,0.4,3.6,1.2,10.8,1.9,15.6,2.8,15.4,5.6,16.4,8.0,18.3,,,1040,25,0,0,7805,18,0,,282044,182,,,
rNLSEe3xOpY,"""Grüne wollen Zwietracht säen"" - CSU-Politikerin Bär zum Abtreibungsgesetz | ntv #Frühstart",2024-04-15T08:04:57Z,427,public,2484,149,34.95,0,0,999,18,12,11,20,,,,12.1,,23.1,,15.9,5.2,14.5,9.3,20.0,,,108,3,0,0,60,12,0,,20687,3,,,
JFBCeWWQZtU,Scholz schraubt in China an wirtschaftlichen Beziehungen - Deutsche Firmen nicht auf Augenhöhe | ntv,2024-04-15T07:39:25Z,99,public,9293,56,56.98,12,0,9884,114,87,39,123,0.4,4.0,1.3,10.6,2.0,11.2,2.6,9.4,6.9,13.7,14.9,22.8,,,1494,17,0,0,5672,87,0,,201557,321,,,
IobNOoCitQU,Arrow 3 stoppt Raketen außerhalb der Erdatmosphäre - So funktioniert Israels Abwehrsystem | ntv,2024-04-14T17:09:16Z,117,public,15335,58,50.36000000000001,10,2,15615,96,16,60,30,,2.6,0.7,8.9,0.8,14.5,1.0,14.1,2.0,20.1,3.3,32.0,,,2308,53,0,0,8571,16,0,,120026,468,,,
fObIgKFhGI8,"Scholz: ""Iran riskiert regionalen Flächenbrand"" - Peking ruft zu Mäßigung auf  | ntv",2024-04-14T17:01:23Z,136,public,3642,67,49.64,4,0,3237,25,28,12,52,,6.3,1.0,12.9,2.7,15.4,3.6,10.7,7.2,15.8,9.0,15.5,,,428,6,0,0,4717,28,0,,50623,472,,,
6l3eNO4rAuE,"""Die Wucht des iranischen Angriffs ist ein Statement"" - Militärexperte zum Vergeltungsschlag | ntv",2024-04-14T09:03:07Z,497,public,180064,250,50.32,51,0,43200,435,125,118,286,0.2,2.7,0.8,9.4,1.8,15.3,2.3,15.9,3.6,19.1,5.7,23.2,,,6003,314,0,0,7768,125,0,,820225,358,,,
9A4GM4kzZcA,"""Biden hat Angst, dass Konflikt außer Kontrolle gerät"" - Kleim zur Eskalation in Nahost  | ntv",2024-04-14T08:54:41Z,599,public,118947,266,44.44,35,0,26813,250,75,52,181,0.4,1.9,0.8,7.5,2.4,12.7,3.9,14.1,7.4,17.5,11.4,19.9,,,2965,111,0,0,7692,75,0,,476046,319,,,
jYeG2lv7cxo,Explosionen am Himmel: Israel wehrt iranischen Großangriff ab | ntv,2024-04-14T08:48:29Z,158,public,41481,93,59.040000000000006,35,1,26681,189,21,110,169,0.8,7.3,2.3,18.0,3.4,18.4,3.1,13.6,3.9,13.2,3.9,12.1,,,7039,144,0,0,90,21,0,,218745,755,,,
pSL4y-Mt37w,"""Damit rechnen, dass es knallt"" - Militärexperte Thiele zur Vergeltung vom Iran gegen Israel | ntv",2024-04-13T07:28:41Z,395,public,163596,191,48.53,63,1,51209,406,189,114,269,0.3,2.6,1.5,9.7,2.5,16.2,3.0,17.0,4.7,19.2,5.5,17.8,,,8390,172,0,0,6824,189,0,,586259,518,,,
